    energy      energy-dH0       rate(s-1)     lifetime(s)
   75300.0    64633.6     2.531157e10    3.950762e-11
   75310.0    64643.6     2.532351e10    3.948900e-11
   75320.0    64653.6     2.533545e10    3.947039e-11
   75330.0    64663.6     2.534739e10    3.945180e-11
   75340.0    64673.6     2.535933e10    3.943321e-11
   75350.0    64683.6     2.537128e10    3.941464e-11
   75360.0    64693.6     2.538323e10    3.939609e-11
   75370.0    64703.6     2.539518e10    3.937755e-11
   75380.0    64713.6     2.540714e10    3.935902e-11
   75390.0    64723.6     2.541910e10    3.934050e-11
   75400.0    64733.6     2.543106e10    3.932200e-11
   75410.0    64743.6     2.544302e10    3.930351e-11
   75420.0    64753.6     2.545499e10    3.928503e-11
   75430.0    64763.6     2.546696e10    3.926657e-11
   75440.0    64773.6     2.547893e10    3.924811e-11
   75450.0    64783.6     2.549091e10    3.922968e-11
   75460.0    64793.6     2.550289e10    3.921125e-11
   75470.0    64803.6     2.551487e10    3.919284e-11
   75480.0    64813.6     2.552685e10    3.917444e-11
   75490.0    64823.6     2.553884e10    3.915605e-11
   75500.0    64833.6     2.555083e10    3.913768e-11
   75510.0    64843.6     2.556282e10    3.911932e-11
   75520.0    64853.6     2.557481e10    3.910097e-11
   75530.0    64863.6     2.558681e10    3.908263e-11
   75540.0    64873.6     2.559881e10    3.906431e-11
   75550.0    64883.6     2.561082e10    3.904600e-11
   75560.0    64893.6     2.562282e10    3.902770e-11
   75570.0    64903.6     2.563483e10    3.900942e-11
   75580.0    64913.6     2.564685e10    3.899115e-11
   75590.0    64923.6     2.565886e10    3.897289e-11
   75600.0    64933.6     2.567088e10    3.895464e-11
   75610.0    64943.6     2.568290e10    3.893641e-11
   75620.0    64953.6     2.569492e10    3.891819e-11
   75630.0    64963.6     2.570695e10    3.889998e-11
   75640.0    64973.6     2.571898e10    3.888179e-11
   75650.0    64983.6     2.573101e10    3.886361e-11
   75660.0    64993.6     2.574305e10    3.884544e-11
   75670.0    65003.6     2.575509e10    3.882728e-11
   75680.0    65013.6     2.576713e10    3.880914e-11
   75690.0    65023.6     2.577917e10    3.879101e-11
   75700.0    65033.6     2.579122e10    3.877289e-11
   75710.0    65043.6     2.580327e10    3.875478e-11
   75720.0    65053.6     2.581532e10    3.873669e-11
   75730.0    65063.6     2.582737e10    3.871861e-11
   75740.0    65073.6     2.583943e10    3.870054e-11
   75750.0    65083.6     2.585149e10    3.868249e-11
   75760.0    65093.6     2.586356e10    3.866444e-11
   75770.0    65103.6     2.587562e10    3.864641e-11
   75780.0    65113.6     2.588769e10    3.862840e-11
   75790.0    65123.6     2.589976e10    3.861039e-11
   75800.0    65133.6     2.591184e10    3.859240e-11
   75810.0    65143.6     2.592392e10    3.857442e-11
   75820.0    65153.6     2.593600e10    3.855645e-11
   75830.0    65163.6     2.594808e10    3.853850e-11
   75840.0    65173.6     2.596017e10    3.852056e-11
   75850.0    65183.6     2.597225e10    3.850263e-11
   75860.0    65193.6     2.598435e10    3.848471e-11
   75870.0    65203.6     2.599644e10    3.846680e-11
   75880.0    65213.6     2.600854e10    3.844891e-11
   75890.0    65223.6     2.602064e10    3.843103e-11
   75900.0    65233.6     2.603274e10    3.841316e-11
   75910.0    65243.6     2.604485e10    3.839531e-11
   75920.0    65253.6     2.605696e10    3.837747e-11
   75930.0    65263.6     2.606907e10    3.835964e-11
   75940.0    65273.6     2.608118e10    3.834182e-11
   75950.0    65283.6     2.609330e10    3.832401e-11
   75960.0    65293.6     2.610542e10    3.830622e-11
   75970.0    65303.6     2.611754e10    3.828844e-11
   75980.0    65313.6     2.612967e10    3.827067e-11
   75990.0    65323.6     2.614180e10    3.825292e-11
   76000.0    65333.6     2.615393e10    3.823517e-11
   76010.0    65343.6     2.616606e10    3.821744e-11
   76020.0    65353.6     2.617820e10    3.819972e-11
   76030.0    65363.6     2.619034e10    3.818202e-11
   76040.0    65373.6     2.620248e10    3.816432e-11
   76050.0    65383.6     2.621463e10    3.814664e-11
   76060.0    65393.6     2.622678e10    3.812897e-11
   76070.0    65403.6     2.623893e10    3.811131e-11
   76080.0    65413.6     2.625108e10    3.809367e-11
   76090.0    65423.6     2.626324e10    3.807603e-11
   76100.0    65433.6     2.627540e10    3.805841e-11
   76110.0    65443.6     2.628756e10    3.804080e-11
   76120.0    65453.6     2.629973e10    3.802321e-11
   76130.0    65463.6     2.631190e10    3.800562e-11
   76140.0    65473.6     2.632407e10    3.798805e-11
   76150.0    65483.6     2.633624e10    3.797049e-11
   76160.0    65493.6     2.634842e10    3.795294e-11
   76170.0    65503.6     2.636060e10    3.793541e-11
   76180.0    65513.6     2.637278e10    3.791789e-11
   76190.0    65523.6     2.638496e10    3.790037e-11
   76200.0    65533.6     2.639715e10    3.788288e-11
   76210.0    65543.6     2.640934e10    3.786539e-11
   76220.0    65553.6     2.642154e10    3.784791e-11
   76230.0    65563.6     2.643373e10    3.783045e-11
   76240.0    65573.6     2.644593e10    3.781300e-11
   76250.0    65583.6     2.645813e10    3.779556e-11
   76260.0    65593.6     2.647034e10    3.777813e-11
   76270.0    65603.6     2.648255e10    3.776072e-11
   76280.0    65613.6     2.649476e10    3.774332e-11
   76290.0    65623.6     2.650697e10    3.772593e-11
   76300.0    65633.6     2.651919e10    3.770855e-11
   76310.0    65643.6     2.653141e10    3.769118e-11
   76320.0    65653.6     2.654363e10    3.767383e-11
   76330.0    65663.6     2.655585e10    3.765648e-11
   76340.0    65673.6     2.656808e10    3.763915e-11
   76350.0    65683.6     2.658031e10    3.762183e-11
   76360.0    65693.6     2.659254e10    3.760453e-11
   76370.0    65703.6     2.660478e10    3.758723e-11
   76380.0    65713.6     2.661702e10    3.756995e-11
   76390.0    65723.6     2.662926e10    3.755268e-11
   76400.0    65733.6     2.664150e10    3.753542e-11
   76410.0    65743.6     2.665375e10    3.751817e-11
   76420.0    65753.6     2.666600e10    3.750094e-11
   76430.0    65763.6     2.667825e10    3.748371e-11
   76440.0    65773.6     2.669051e10    3.746650e-11
   76450.0    65783.6     2.670277e10    3.744930e-11
   76460.0    65793.6     2.671503e10    3.743211e-11
   76470.0    65803.6     2.672729e10    3.741494e-11
   76480.0    65813.6     2.673956e10    3.739777e-11
   76490.0    65823.6     2.675183e10    3.738062e-11
   76500.0    65833.6     2.676410e10    3.736348e-11
   76510.0    65843.6     2.677638e10    3.734635e-11
   76520.0    65853.6     2.678865e10    3.732924e-11
   76530.0    65863.6     2.680094e10    3.731213e-11
   76540.0    65873.6     2.681322e10    3.729504e-11
   76550.0    65883.6     2.682551e10    3.727795e-11
   76560.0    65893.6     2.683780e10    3.726088e-11
   76570.0    65903.6     2.685009e10    3.724383e-11
   76580.0    65913.6     2.686238e10    3.722678e-11
   76590.0    65923.6     2.687468e10    3.720974e-11
   76600.0    65933.6     2.688698e10    3.719272e-11
   76610.0    65943.6     2.689928e10    3.717571e-11
   76620.0    65953.6     2.691159e10    3.715871e-11
   76630.0    65963.6     2.692390e10    3.714172e-11
   76640.0    65973.6     2.693621e10    3.712475e-11
   76650.0    65983.6     2.694853e10    3.710778e-11
   76660.0    65993.6     2.696084e10    3.709083e-11
   76670.0    66003.6     2.697316e10    3.707389e-11
   76680.0    66013.6     2.698549e10    3.705696e-11
   76690.0    66023.6     2.699781e10    3.704004e-11
   76700.0    66033.6     2.701014e10    3.702313e-11
   76710.0    66043.6     2.702247e10    3.700623e-11
   76720.0    66053.6     2.703481e10    3.698935e-11
   76730.0    66063.6     2.704715e10    3.697248e-11
   76740.0    66073.6     2.705949e10    3.695562e-11
   76750.0    66083.6     2.707183e10    3.693877e-11
   76760.0    66093.6     2.708417e10    3.692193e-11
   76770.0    66103.6     2.709652e10    3.690511e-11
   76780.0    66113.6     2.710887e10    3.688829e-11
   76790.0    66123.6     2.712123e10    3.687149e-11
   76800.0    66133.6     2.713358e10    3.685470e-11
   76810.0    66143.6     2.714594e10    3.683792e-11
   76820.0    66153.6     2.715831e10    3.682115e-11
   76830.0    66163.6     2.717067e10    3.680439e-11
   76840.0    66173.6     2.718304e10    3.678765e-11
   76850.0    66183.6     2.719541e10    3.677091e-11
   76860.0    66193.6     2.720778e10    3.675419e-11
   76870.0    66203.6     2.722016e10    3.673748e-11
   76880.0    66213.6     2.723254e10    3.672078e-11
   76890.0    66223.6     2.724492e10    3.670409e-11
   76900.0    66233.6     2.725731e10    3.668741e-11
   76910.0    66243.6     2.726969e10    3.667075e-11
   76920.0    66253.6     2.728208e10    3.665409e-11
   76930.0    66263.6     2.729448e10    3.663745e-11
   76940.0    66273.6     2.730687e10    3.662082e-11
   76950.0    66283.6     2.731927e10    3.660420e-11
   76960.0    66293.6     2.733167e10    3.658759e-11
   76970.0    66303.6     2.734408e10    3.657099e-11
   76980.0    66313.6     2.735649e10    3.655440e-11
   76990.0    66323.6     2.736890e10    3.653783e-11
   77000.0    66333.6     2.738131e10    3.652126e-11
   77010.0    66343.6     2.739372e10    3.650471e-11
   77020.0    66353.6     2.740614e10    3.648817e-11
   77030.0    66363.6     2.741856e10    3.647164e-11
   77040.0    66373.6     2.743099e10    3.645512e-11
   77050.0    66383.6     2.744341e10    3.643861e-11
   77060.0    66393.6     2.745584e10    3.642212e-11
   77070.0    66403.6     2.746828e10    3.640563e-11
   77080.0    66413.6     2.748071e10    3.638916e-11
   77090.0    66423.6     2.749315e10    3.637270e-11
   77100.0    66433.6     2.750559e10    3.635625e-11
   77110.0    66443.6     2.751803e10    3.633981e-11
   77120.0    66453.6     2.753048e10    3.632338e-11
   77130.0    66463.6     2.754293e10    3.630696e-11
   77140.0    66473.6     2.755538e10    3.629055e-11
   77150.0    66483.6     2.756784e10    3.627416e-11
   77160.0    66493.6     2.758029e10    3.625777e-11
   77170.0    66503.6     2.759275e10    3.624140e-11
   77180.0    66513.6     2.760522e10    3.622504e-11
   77190.0    66523.6     2.761768e10    3.620868e-11
   77200.0    66533.6     2.763015e10    3.619234e-11
   77210.0    66543.6     2.764262e10    3.617602e-11
   77220.0    66553.6     2.765510e10    3.615970e-11
   77230.0    66563.6     2.766758e10    3.614339e-11
   77240.0    66573.6     2.768006e10    3.612710e-11
   77250.0    66583.6     2.769254e10    3.611081e-11
   77260.0    66593.6     2.770502e10    3.609454e-11
   77270.0    66603.6     2.771751e10    3.607827e-11
   77280.0    66613.6     2.773000e10    3.606202e-11
   77290.0    66623.6     2.774250e10    3.604578e-11
   77300.0    66633.6     2.775499e10    3.602955e-11
   77310.0    66643.6     2.776749e10    3.601333e-11
   77320.0    66653.6     2.778000e10    3.599713e-11
   77330.0    66663.6     2.779250e10    3.598093e-11
   77340.0    66673.6     2.780501e10    3.596474e-11
   77350.0    66683.6     2.781752e10    3.594857e-11
   77360.0    66693.6     2.783003e10    3.593241e-11
   77370.0    66703.6     2.784255e10    3.591625e-11
   77380.0    66713.6     2.785507e10    3.590011e-11
   77390.0    66723.6     2.786759e10    3.588398e-11
   77400.0    66733.6     2.788011e10    3.586786e-11
   77410.0    66743.6     2.789264e10    3.585175e-11
   77420.0    66753.6     2.790517e10    3.583565e-11
   77430.0    66763.6     2.791770e10    3.581956e-11
   77440.0    66773.6     2.793024e10    3.580349e-11
   77450.0    66783.6     2.794278e10    3.578742e-11
   77460.0    66793.6     2.795532e10    3.577137e-11
   77470.0    66803.6     2.796786e10    3.575532e-11
   77480.0    66813.6     2.798041e10    3.573929e-11
   77490.0    66823.6     2.799296e10    3.572327e-11
   77500.0    66833.6     2.800551e10    3.570726e-11
   77510.0    66843.6     2.801807e10    3.569125e-11
   77520.0    66853.6     2.803063e10    3.567526e-11
   77530.0    66863.6     2.804319e10    3.565929e-11
   77540.0    66873.6     2.805575e10    3.564332e-11
   77550.0    66883.6     2.806832e10    3.562736e-11
   77560.0    66893.6     2.808089e10    3.561141e-11
   77570.0    66903.6     2.809346e10    3.559548e-11
   77580.0    66913.6     2.810603e10    3.557955e-11
   77590.0    66923.6     2.811861e10    3.556364e-11
   77600.0    66933.6     2.813119e10    3.554773e-11
   77610.0    66943.6     2.814377e10    3.553184e-11
   77620.0    66953.6     2.815636e10    3.551596e-11
   77630.0    66963.6     2.816895e10    3.550008e-11
   77640.0    66973.6     2.818154e10    3.548422e-11
   77650.0    66983.6     2.819413e10    3.546837e-11
   77660.0    66993.6     2.820673e10    3.545253e-11
   77670.0    67003.6     2.821933e10    3.543670e-11
   77680.0    67013.6     2.823193e10    3.542088e-11
   77690.0    67023.6     2.824454e10    3.540508e-11
   77700.0    67033.6     2.825715e10    3.538928e-11
   77710.0    67043.6     2.826976e10    3.537349e-11
   77720.0    67053.6     2.828237e10    3.535772e-11
   77730.0    67063.6     2.829499e10    3.534195e-11
   77740.0    67073.6     2.830761e10    3.532619e-11
   77750.0    67083.6     2.832023e10    3.531045e-11
   77760.0    67093.6     2.833285e10    3.529472e-11
   77770.0    67103.6     2.834548e10    3.527899e-11
   77780.0    67113.6     2.835811e10    3.526328e-11
   77790.0    67123.6     2.837074e10    3.524758e-11
   77800.0    67133.6     2.838338e10    3.523189e-11
   77810.0    67143.6     2.839602e10    3.521621e-11
   77820.0    67153.6     2.840866e10    3.520054e-11
   77830.0    67163.6     2.842130e10    3.518487e-11
   77840.0    67173.6     2.843395e10    3.516923e-11
   77850.0    67183.6     2.844660e10    3.515359e-11
   77860.0    67193.6     2.845925e10    3.513796e-11
   77870.0    67203.6     2.847191e10    3.512234e-11
   77880.0    67213.6     2.848457e10    3.510673e-11
   77890.0    67223.6     2.849723e10    3.509113e-11
   77900.0    67233.6     2.850989e10    3.507555e-11
   77910.0    67243.6     2.852256e10    3.505997e-11
   77920.0    67253.6     2.853523e10    3.504441e-11
   77930.0    67263.6     2.854790e10    3.502885e-11
   77940.0    67273.6     2.856057e10    3.501330e-11
   77950.0    67283.6     2.857325e10    3.499777e-11
   77960.0    67293.6     2.858593e10    3.498225e-11
   77970.0    67303.6     2.859861e10    3.496673e-11
   77980.0    67313.6     2.861130e10    3.495123e-11
   77990.0    67323.6     2.862399e10    3.493573e-11
   78000.0    67333.6     2.863668e10    3.492025e-11
   78010.0    67343.6     2.864937e10    3.490478e-11
   78020.0    67353.6     2.866207e10    3.488932e-11
   78030.0    67363.6     2.867477e10    3.487386e-11
   78040.0    67373.6     2.868747e10    3.485842e-11
   78050.0    67383.6     2.870018e10    3.484299e-11
   78060.0    67393.6     2.871288e10    3.482757e-11
   78070.0    67403.6     2.872559e10    3.481216e-11
   78080.0    67413.6     2.873831e10    3.479676e-11
   78090.0    67423.6     2.875102e10    3.478137e-11
   78100.0    67433.6     2.876374e10    3.476599e-11
   78110.0    67443.6     2.877646e10    3.475062e-11
   78120.0    67453.6     2.878919e10    3.473526e-11
   78130.0    67463.6     2.880192e10    3.471991e-11
   78140.0    67473.6     2.881465e10    3.470457e-11
   78150.0    67483.6     2.882738e10    3.468924e-11
   78160.0    67493.6     2.884011e10    3.467393e-11
   78170.0    67503.6     2.885285e10    3.465862e-11
   78180.0    67513.6     2.886559e10    3.464332e-11
   78190.0    67523.6     2.887834e10    3.462803e-11
   78200.0    67533.6     2.889108e10    3.461275e-11
   78210.0    67543.6     2.890383e10    3.459749e-11
   78220.0    67553.6     2.891659e10    3.458223e-11
   78230.0    67563.6     2.892934e10    3.456698e-11
   78240.0    67573.6     2.894210e10    3.455175e-11
   78250.0    67583.6     2.895486e10    3.453652e-11
   78260.0    67593.6     2.896762e10    3.452130e-11
